x,y,species cloglog values
637.0,637.0,0.027561555
638.0,638.0,0.544349
639.0,639.0,0.2171382
640.0,640.0,0.0036540567
641.0,641.0,0.001464788
642.0,642.0,0.58787614
643.0,643.0,0.3701731
644.0,644.0,0.21360482
645.0,645.0,0.52794135
646.0,646.0,9.136672E-4
647.0,647.0,0.16701494
648.0,648.0,0.13298221
649.0,649.0,0.29413223
650.0,650.0,0.06379058
651.0,651.0,0.3758642
652.0,652.0,0.54298747
653.0,653.0,0.74901223
654.0,654.0,0.14397918
655.0,655.0,0.033211585
656.0,656.0,0.20581786
657.0,657.0,0.5889831
658.0,658.0,0.025514068
659.0,659.0,0.42395812
660.0,660.0,0.5907268
661.0,661.0,0.060114775
662.0,662.0,0.18126684
663.0,663.0,0.12629744
664.0,664.0,0.057842247
665.0,665.0,0.41445774
666.0,666.0,0.027813924
667.0,667.0,0.37159184
668.0,668.0,0.018729944
669.0,669.0,0.0022931441
670.0,670.0,0.3717528
671.0,671.0,0.5593566
672.0,672.0,0.087900676
673.0,673.0,6.001165E-4
674.0,674.0,0.28853306
675.0,675.0,0.23566505
676.0,676.0,0.0033266393
677.0,677.0,0.20305033
678.0,678.0,0.6608457
679.0,679.0,0.6481509
680.0,680.0,0.37295413
681.0,681.0,0.004977236
682.0,682.0,0.61856186
683.0,683.0,0.68286264
684.0,684.0,0.3119072
685.0,685.0,0.6812299
686.0,686.0,0.06514716
687.0,687.0,0.63756657
688.0,688.0,0.65281075
689.0,689.0,0.009222957
690.0,690.0,0.14278248
691.0,691.0,0.75279176
692.0,692.0,0.48724353
693.0,693.0,0.2942372
694.0,694.0,0.04807858
695.0,695.0,0.018642155
696.0,696.0,0.34399292
697.0,697.0,0.034915607
698.0,698.0,0.29168305
699.0,699.0,0.033361547
700.0,700.0,0.24959563
701.0,701.0,9.1310823E-4
702.0,702.0,0.744874
703.0,703.0,0.061910827
704.0,704.0,0.010336806
705.0,705.0,0.24352375
706.0,706.0,0.26552078
707.0,707.0,0.17798668
708.0,708.0,0.59550554
709.0,709.0,0.59632057
710.0,710.0,0.6608047
711.0,711.0,0.45043474
712.0,712.0,0.5494057
713.0,713.0,0.23921941
714.0,714.0,0.58231765
715.0,715.0,0.7240552
716.0,716.0,0.4288153
717.0,717.0,0.11214118
718.0,718.0,0.4418959
719.0,719.0,0.72206
720.0,720.0,0.54426837
721.0,721.0,0.6632048
722.0,722.0,0.5380876
723.0,723.0,0.06257552
724.0,724.0,0.6541247
725.0,725.0,0.002548448
726.0,726.0,0.04522436
727.0,727.0,0.67565143
728.0,728.0,0.123510376
729.0,729.0,0.5929433
730.0,730.0,0.30722445
731.0,731.0,0.23648515
732.0,732.0,0.6411803
733.0,733.0,0.0035599135
734.0,734.0,0.61038405
735.0,735.0,0.19906174
736.0,736.0,0.43647754
737.0,737.0,0.015329521
738.0,738.0,0.04872512
739.0,739.0,0.008709006
740.0,740.0,0.5925651
741.0,741.0,0.385375
742.0,742.0,0.744849
743.0,743.0,0.52547854
744.0,744.0,0.1981542
745.0,745.0,0.63498753
746.0,746.0,0.12689352
747.0,747.0,0.08847494
748.0,748.0,0.6173991
749.0,749.0,0.7478917
750.0,750.0,0.56206864
751.0,751.0,0.32594296
752.0,752.0,0.14098254
753.0,753.0,0.04522232
754.0,754.0,0.021293586
755.0,755.0,0.44009563
756.0,756.0,0.6997749
757.0,757.0,0.0013163877
758.0,758.0,0.4614718
759.0,759.0,0.5010307
760.0,760.0,0.49400333
761.0,761.0,0.31168222
762.0,762.0,9.1529696E-4
763.0,763.0,0.2377534
764.0,764.0,0.42585346
765.0,765.0,0.03619189
766.0,766.0,0.15803355
767.0,767.0,0.011540245
768.0,768.0,5.60551E-4
769.0,769.0,0.70416844
770.0,770.0,0.6940351
771.0,771.0,0.03949002
772.0,772.0,0.67256784
773.0,773.0,0.0958405
774.0,774.0,0.7287829
775.0,775.0,0.059796713
776.0,776.0,0.70057017
777.0,777.0,0.37199083
778.0,778.0,0.11923571
779.0,779.0,0.11295208
780.0,780.0,0.032851487
781.0,781.0,0.10119091
782.0,782.0,0.48639637
783.0,783.0,0.638206
784.0,784.0,0.63417363
785.0,785.0,0.073154554
786.0,786.0,0.0098106675
787.0,787.0,0.41418156
788.0,788.0,0.48067278
789.0,789.0,0.016026853
790.0,790.0,0.0015057258
791.0,791.0,0.09968923
792.0,792.0,0.26951656
793.0,793.0,0.072439805
794.0,794.0,0.7089486
795.0,795.0,0.028213495
796.0,796.0,0.0072222385
797.0,797.0,0.735425
798.0,798.0,0.019183576
799.0,799.0,0.07010942
800.0,800.0,0.031569514
801.0,801.0,0.649394
802.0,802.0,0.034748908
803.0,803.0,0.09142005
804.0,804.0,0.63674855
805.0,805.0,0.392701
806.0,806.0,0.021853132
807.0,807.0,0.2912852
808.0,808.0,0.67581445
809.0,809.0,0.02427567
810.0,810.0,0.5301718
811.0,811.0,0.7536655
812.0,812.0,0.5733298
813.0,813.0,0.67259085
814.0,814.0,0.58401865
815.0,815.0,0.6422388
816.0,816.0,0.7646558
817.0,817.0,0.0011362818
818.0,818.0,0.018342942
819.0,819.0,0.32024705
820.0,820.0,0.45221633
821.0,821.0,0.33569318
822.0,822.0,0.1687273
823.0,823.0,0.12134655
824.0,824.0,0.5681714
825.0,825.0,0.034048896
826.0,826.0,0.342807
827.0,827.0,0.06795973
828.0,828.0,0.6349002
829.0,829.0,0.039857116
830.0,830.0,0.012217896
831.0,831.0,0.36157843
832.0,832.0,0.60136116
833.0,833.0,0.61242163
834.0,834.0,0.5305495
835.0,835.0,0.4070404
836.0,836.0,0.2736236
837.0,837.0,0.4702228
838.0,838.0,0.016449638
839.0,839.0,0.1452052
840.0,840.0,0.6595665
841.0,841.0,0.24729267
842.0,842.0,0.22641347
843.0,843.0,0.0028150112
844.0,844.0,0.19083981
845.0,845.0,0.2302868
846.0,846.0,0.4406965
847.0,847.0,0.504684
848.0,848.0,0.6973975
849.0,849.0,0.7146304
850.0,850.0,0.65901566
851.0,851.0,0.5112936
852.0,852.0,0.0032293054
853.0,853.0,0.07642906
854.0,854.0,0.40438008
855.0,855.0,0.705609
856.0,856.0,0.12150368
857.0,857.0,0.50988716
858.0,858.0,0.27997798
859.0,859.0,0.12711367
860.0,860.0,0.44439426
861.0,861.0,0.038708813
862.0,862.0,0.6139874
863.0,863.0,0.6890685
864.0,864.0,0.7631145
865.0,865.0,0.35295218
866.0,866.0,0.21496187
867.0,867.0,0.75863355
868.0,868.0,0.43611857
869.0,869.0,0.73103595
870.0,870.0,0.0055842013
871.0,871.0,0.050261617
872.0,872.0,0.2147786
873.0,873.0,0.074862346
874.0,874.0,0.5896056
875.0,875.0,0.011995443
876.0,876.0,0.09123399
877.0,877.0,0.010428723
878.0,878.0,0.6970623
879.0,879.0,8.838545E-4
880.0,880.0,0.5710396
881.0,881.0,0.016499616
882.0,882.0,0.040527094
883.0,883.0,0.61370295
884.0,884.0,0.6973152
885.0,885.0,0.21238308
886.0,886.0,0.016588219
887.0,887.0,0.621036
888.0,888.0,0.019933233
889.0,889.0,0.015301945
890.0,890.0,0.7356422
891.0,891.0,0.41664177
892.0,892.0,0.061464883
893.0,893.0,0.50371164
894.0,894.0,0.12722604
895.0,895.0,0.10290675
896.0,896.0,0.001702506
897.0,897.0,0.22722295
898.0,898.0,0.18976893
899.0,899.0,0.39180642
900.0,900.0,0.15884246
901.0,901.0,0.724758
902.0,902.0,0.72360444
903.0,903.0,0.2274552
904.0,904.0,0.7596151
905.0,905.0,0.53991354
906.0,906.0,0.14873746
907.0,907.0,0.41344932
908.0,908.0,0.11349001
909.0,909.0,0.6487079
910.0,910.0,3.8999785E-4
911.0,911.0,0.6991046
912.0,912.0,0.6170495
913.0,913.0,0.011403003
914.0,914.0,0.14515498
915.0,915.0,0.012550965
916.0,916.0,0.0013794692
917.0,917.0,0.15432131
918.0,918.0,0.6832413
919.0,919.0,0.59992856
920.0,920.0,0.40280205
921.0,921.0,0.08325799
922.0,922.0,0.10560077
923.0,923.0,0.62604064
924.0,924.0,0.0028669438
925.0,925.0,9.828307E-4
926.0,926.0,0.45177728
927.0,927.0,0.40031785
928.0,928.0,0.48245817
